,upset_score,tournament_id,left_fide_id,left_rtg,right_fide_id,right_rtg,location,medium,time_control
7,0.0,647384,3837769,1979,3879623,1425,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,236.0,647384,4483545,1410,3107949,1882,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,236.0,647384,4483545,1410,3107949,1882,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,236.0,647384,4483545,1410,3107949,1882,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,236.0,647384,4483545,1410,3107949,1882,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
9,205.0,647384,4493214,1787,6520901,1377,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
9,205.0,647384,4493214,1787,6520901,1377,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
9,205.0,647384,4493214,1787,6520901,1377,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
10,0.0,647384,6611079,1368,6605290,1752,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
10,0.0,647384,6611079,1368,6605290,1752,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
11,0.0,647384,3622380,1728,14338238,1352,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
11,0.0,647384,3622380,1728,14338238,1352,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
12,0.0,647384,6617336,0,6613977,1723,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
13,0.0,647384,3833488,1706,6602401,1199,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
13,0.0,647384,3833488,1706,6602401,1199,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
14,0.0,647384,6609309,0,4459270,1704,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
15,0.0,647384,6610862,1692,6606903,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
16,0.0,647384,6617140,0,3844145,1684,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,0.0,647383,6511643,1351,3836509,1984,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,0.0,647383,6511643,1351,3836509,1984,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,0.0,647383,6511643,1351,3836509,1984,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,0.0,647383,6511643,1351,3836509,1984,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647383,3824675,1915,6608353,1337,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647383,3824675,1915,6608353,1337,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647383,3824675,1915,6608353,1337,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647383,3824675,1915,6608353,1337,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
2,0.0,647383,4482514,1305,463485,1885,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
2,0.0,647383,4482514,1305,463485,1885,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
2,0.0,647383,4482514,1305,463485,1885,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,0.0,647383,30943396,1836,6511651,1293,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,0.0,647383,30943396,1836,6511651,1293,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,0.0,647383,30943396,1836,6511651,1293,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,0.0,647383,30943396,1836,6511651,1293,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
4,0.0,647383,6609180,1282,3843866,1718,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
4,0.0,647383,6609180,1282,3843866,1718,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
4,0.0,647383,6609180,1282,3843866,1718,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,222.5,647383,4903757,1695,3859649,1250,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,222.5,647383,4903757,1695,3859649,1250,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,222.5,647383,4903757,1695,3859649,1250,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,222.5,647383,4903757,1695,3859649,1250,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647383,6513352,1234,24292443,1617,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
7,0.0,647383,4456122,1557,3849171,1201,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
7,0.0,647383,4456122,1557,3849171,1201,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
7,0.0,647383,4456122,1557,3849171,1201,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
7,0.0,647383,4456122,1557,3849171,1201,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,0.0,647383,6605508,1178,4449304,1500,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,0.0,647383,6605508,1178,4449304,1500,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
9,0.0,647383,3635287,1488,3634817,1161,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
9,0.0,647383,3635287,1488,3634817,1161,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
10,0.0,647383,6608620,1116,6605516,1478,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
11,191.0,647383,4458222,1468,3874729,1086,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
11,191.0,647383,4458222,1468,3874729,1086,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
12,0.0,647383,6612580,0,14329930,1443,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
12,0.0,647383,6612580,0,14329930,1443,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
13,0.0,647383,6609279,1442,6617158,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
14,0.0,647383,6617131,0,30950872,1434,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
14,0.0,647383,6617131,0,30950872,1434,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
15,0.0,647383,20505329,1407,6613284,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
16,0.0,647383,6613802,0,5180872,1393,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
17,0.0,647383,6426492,1389,6614795,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,0.0,647383,3836509,1984,3635287,1488,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,0.0,647383,3836509,1984,3635287,1488,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,0.0,647383,3836509,1984,3635287,1488,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,0.0,647383,3836509,1984,3635287,1488,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647383,6605516,1478,3824675,1915,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647383,6605516,1478,3824675,1915,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647383,6605516,1478,3824675,1915,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647383,6605516,1478,3824675,1915,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
2,0.0,647383,463485,1885,6609279,1442,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
2,0.0,647383,463485,1885,6609279,1442,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
2,0.0,647383,463485,1885,6609279,1442,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,0.0,647383,14329930,1443,30943396,1836,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,0.0,647383,14329930,1443,30943396,1836,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,0.0,647383,14329930,1443,30943396,1836,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,0.0,647383,14329930,1443,30943396,1836,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
4,0.0,647383,3843866,1718,20505329,1407,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
4,0.0,647383,3843866,1718,20505329,1407,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
4,0.0,647383,3843866,1718,20505329,1407,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647383,24292443,1617,6426492,1389,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647383,30950872,1434,4456122,1557,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647383,30950872,1434,4456122,1557,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647383,30950872,1434,4456122,1557,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647383,30950872,1434,4456122,1557,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
7,0.0,647383,4449304,1500,6617298,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
7,0.0,647383,4449304,1500,6617298,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,0.0,647383,5180872,1393,4903757,1695,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,0.0,647383,5180872,1393,4903757,1695,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
9,0.0,647383,3859649,1250,4458222,1468,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
9,0.0,647383,3859649,1250,4458222,1468,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
10,132.5,647383,3874729,1086,6511643,1351,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
10,132.5,647383,3874729,1086,6511643,1351,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
10,132.5,647383,3874729,1086,6511643,1351,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
10,132.5,647383,3874729,1086,6511643,1351,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
11,0.0,647383,6608353,1337,6608620,1116,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
12,0.0,647383,6617158,0,4482514,1305,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
13,0.0,647383,6511651,1293,6612580,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
13,0.0,647383,6511651,1293,6612580,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
14,0.0,647383,6613284,0,6609180,1282,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
15,0.0,647383,6612628,0,6513352,1234,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
16,0.0,647383,3849171,1201,6617131,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
16,0.0,647383,3849171,1201,6617131,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
17,0.0,647383,6614795,0,6605508,1178,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
18,0.0,647383,3634817,1161,6613802,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,324.0,647380,30967422,1224,30931665,1872,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,324.0,647380,30967422,1224,30931665,1872,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647380,6514065,1769,30943140,1187,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647380,6514065,1769,30943140,1187,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
2,0.0,647380,3864596,1182,3529045,1762,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
2,0.0,647380,3864596,1182,3529045,1762,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,0.0,647380,6606687,1668,3836223,1160,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,0.0,647380,6606687,1668,3836223,1160,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
4,0.0,647380,5154197,1151,30947154,1626,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
4,0.0,647380,5154197,1151,30947154,1626,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647380,11104600,1522,3963730,1057,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647380,11104600,1522,3963730,1057,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647380,11104600,1522,3963730,1057,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647380,11104600,1522,3963730,1057,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,6612741,1031,3840255,1384,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,6612741,1031,3840255,1384,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,6612741,1031,3840255,1384,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
7,0.0,647380,3837963,1378,6616593,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
7,0.0,647380,3837963,1378,6616593,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
7,0.0,647380,3837963,1378,6616593,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,0.0,647380,6617344,0,3857964,1375,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
9,0.0,647380,4497198,1363,6613500,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
10,0.0,647380,6617204,0,4910494,1359,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
11,0.0,647380,3851982,1340,3639339,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
12,0.0,647380,6616887,0,4492927,1338,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
13,0.0,647380,6612954,1313,6611311,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
13,0.0,647380,6612954,1313,6611311,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
14,0.0,647380,6614787,0,30961211,1291,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
15,0.0,647380,6426484,1269,6615937,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
16,0.0,647380,30943183,0,4919114,1233,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
16,0.0,647380,30943183,0,4919114,1233,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
16,0.0,647380,30943183,0,4919114,1233,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,410.0,647380,4910494,1359,6514065,1769,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,410.0,647380,4910494,1359,6514065,1769,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647380,3529045,1762,4497198,1363,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
1,0.0,647380,3529045,1762,4497198,1363,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
2,165.0,647380,4492927,1338,6606687,1668,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
2,165.0,647380,4492927,1338,6606687,1668,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
3,143.0,647380,30947154,1626,3851982,1340,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
4,0.0,647380,30961211,1291,11104600,1522,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
4,0.0,647380,30961211,1291,11104600,1522,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647380,3840255,1384,6612954,1313,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647380,3840255,1384,6612954,1313,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647380,3840255,1384,6612954,1313,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647380,3840255,1384,6612954,1313,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647380,3840255,1384,6612954,1313,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
5,0.0,647380,3840255,1384,6612954,1313,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,4919114,1233,3837963,1378,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,4919114,1233,3837963,1378,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,4919114,1233,3837963,1378,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,4919114,1233,3837963,1378,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,4919114,1233,3837963,1378,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,4919114,1233,3837963,1378,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,4919114,1233,3837963,1378,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,4919114,1233,3837963,1378,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
6,0.0,647380,4919114,1233,3837963,1378,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
7,0.0,647380,3857964,1375,6426484,1269,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,0.0,647380,30931665,1872,3864596,1182,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
8,0.0,647380,30931665,1872,3864596,1182,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
9,0.0,647380,30943140,1187,30967422,1224,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
10,0.0,647380,3836223,1160,6617204,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
11,0.0,647380,6613500,0,5154197,1151,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
11,0.0,647380,6613500,0,5154197,1151,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
12,0.0,647380,3963730,1057,6616887,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
12,0.0,647380,3963730,1057,6616887,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
13,1031.0,647380,3639339,0,6612741,1031,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
14,0.0,647380,6616593,0,6614787,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
15,0.0,647380,6611311,0,6617344,0,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,192.0,647380,3837963,1378,3529045,1762,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,192.0,647380,3837963,1378,3529045,1762,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
0,192.0,647380,3837963,1378,3529045,1762,WYDHAM CONVENTION CENTER in Albrook Hotel in Panama City,offline,90 min + 30 s
